ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,avg_fire_risk_score,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_2021,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_is_predicted,avg_ppc,total_population,median_income,premium_rolling_mean,year_sin,year_cos
94063,2020,2912449,4911.0,0,55449,0.285,0.28070456,1,,34695.0,115528.0,2032772.5,1.2246467991473532e-16,-1.0
94063,2021,3136764,5110.0,0,12943,0.3233333333333333,0.28070456,1,,34695.0,115528.0,2325998.0,-1.0,-1.8369701987210294e-16
94065,2018,1512802,1818.06,0,0,0.212,0.293855,1,2.108,11620.0,213361.0,0.0,0.0,1.0
94065,2019,1664138,1909.29,0,58645,0.187,0.293855,1,1.514,11620.0,213361.0,1512802.0,1.0,6.123233995736766e-17
94065,2020,2521859,3196.0,0,29921,0.305,0.293855,1,,11620.0,213361.0,1588470.0,1.2246467991473532e-16,-1.0
94065,2021,2708545,3284.0,0,30177,0.285,0.293855,1,,11620.0,213361.0,1899599.6666666667,-1.0,-1.8369701987210294e-16
94066,2018,5399768,6605.11,0,537375,0.347,0.36860603,1,2.037,42875.0,135976.0,0.0,0.0,1.0
94066,2019,5860652,6939.570000000001,0,527410,0.345,0.36860603,1,1.992,42875.0,135976.0,5399768.0,1.0,6.123233995736766e-17
94066,2020,8372916,10494.0,0,1271729,0.3966666666666666,0.36860603,1,,42875.0,135976.0,5630210.0,1.2246467991473532e-16,-1.0
94066,2021,9131749,10751.0,0,101346,0.41,0.36860603,1,,42875.0,135976.0,6544445.333333333,-1.0,-1.8369701987210294e-16
94070,2018,5163003,4746.47,0,1961938,0.905,0.93001693,1,2.907,30696.0,235373.0,0.0,0.0,1.0
94070,2019,5652685,4933.599999999999,11307,52169,0.939,0.93001693,1,2.043,30696.0,235373.0,5163003.0,1.0,6.123233995736766e-17
94070,2020,8897381,8480.0,0,690304,1.018333333333333,0.93001693,1,,30696.0,235373.0,5407844.0,1.2246467991473532e-16,-1.0
94070,2021,9803915,8588.0,199999,59548,1.0883333333333334,0.93001693,1,,30696.0,235373.0,6571023.0,-1.0,-1.8369701987210294e-16
94074,2018,85948,36.07,0,0,2.3325,2.0244024,1,7.13,92.0,89916.0,0.0,0.0,1.0
94074,2019,105772,38.85,0,0,2.295,2.0244024,1,7.6875,92.0,89916.0,85948.0,1.0,6.123233995736766e-17
94074,2020,181963,74.0,0,0,1.825,2.0244024,1,,92.0,89916.0,95860.0,1.2246467991473532e-16,-1.0
94074,2021,180924,71.0,0,0,1.845,2.0244024,1,,92.0,89916.0,124561.0,-1.0,-1.8369701987210294e-16
94080,2018,7145641,8662.5,140868,735141,0.2341666666666666,0.2981189,1,2.8016666666666663,65036.0,135966.0,0.0,0.0,1.0
94080,2019,7816077,9043.75,0,507930,0.2133333333333333,0.2981189,1,2.8208333333333333,65036.0,135966.0,7145641.0,1.0,6.123233995736766e-17
94080,2020,10951697,13331.0,103221,1327246,0.305,0.2981189,1,,65036.0,135966.0,7480859.0,1.2246467991473532e-16,-1.0
94080,2021,11803794,13532.0,470292,1950115,0.3166666666666666,0.2981189,1,,65036.0,135966.0,8637805.0,-1.0,-1.8369701987210294e-16
94085,2018,1149201,2325.82,0,11478,0.1558333333333333,0.26628536,1,1.9358333333333333,23159.0,183563.0,0.0,0.0,1.0
94085,2019,1317851,2700.21,0,0,0.1333333333333333,0.26628536,1,1.9683333333333333,23159.0,183563.0,1149201.0,1.0,6.123233995736766e-17
94085,2020,2042668,4626.0,0,368542,0.2666666666666666,0.26628536,1,,23159.0,183563.0,1233526.0,1.2246467991473532e-16,-1.0
94085,2021,2234666,5064.0,0,457782,0.2966666666666666,0.26628536,1,,23159.0,183563.0,1503240.0,-1.0,-1.8369701987210294e-16
94086,2018,3254600,5593.15,0,606247,0.19,0.30419272,1,1.9733333333333332,48956.0,180217.0,0.0,0.0,1.0
94086,2019,3512397,6146.370000000001,0,8450,0.1608333333333333,0.30419272,1,2.0141666666666667,48956.0,180217.0,3254600.0,1.0,6.123233995736766e-17
94086,2020,5310898,10064.0,0,1627098,0.33,0.30419272,1,,48956.0,180217.0,3383498.5,1.2246467991473532e-16,-1.0
94086,2021,5766671,10810.0,0,293403,0.3633333333333333,0.30419272,1,,48956.0,180217.0,4025965.0,-1.0,-1.8369701987210294e-16
94087,2018,5570837,7254.62,0,54240,0.185,0.34717235,1,1.9733333333333332,58126.0,200778.0,0.0,0.0,1.0
94087,2019,6086332,7733.429999999999,0,69713,0.1591666666666666,0.34717235,1,1.9766666666666663,58126.0,200778.0,5570837.0,1.0,6.123233995736766e-17
94087,2020,9398353,12666.0,0,651320,0.4083333333333332,0.34717235,1,,58126.0,200778.0,5828584.5,1.2246467991473532e-16,-1.0
94087,2021,10191459,13026.0,0,15771,0.5,0.34717235,1,,58126.0,200778.0,7018507.333333333,-1.0,-1.8369701987210294e-16
94088,2018,330,1.83,0,0,0.715,0.28186643,1,1.5,16404.5,89916.0,0.0,0.0,1.0
94088,2019,423,1.92,0,0,0.5,0.28186643,1,1.5,16404.5,89916.0,330.0,1.0,6.123233995736766e-17
94088,2020,382,1.0,0,0,0.1666666666666666,0.28186643,1,,16404.5,89916.0,376.5,1.2246467991473532e-16,-1.0
94088,2021,640,1.0,0,0,0.1666666666666666,0.28186643,1,,16404.5,89916.0,378.3333333333333,-1.0,-1.8369701987210294e-16
94089,2018,1600923,2741.29,0,748,0.1666666666666666,0.2869618,1,1.9483333333333333,23214.0,153725.0,0.0,0.0,1.0
94089,2019,1585368,2872.91,0,40425,0.1558333333333333,0.2869618,1,1.9641666666666664,23214.0,153725.0,1600923.0,1.0,6.123233995736766e-17
94089,2020,2445532,4586.0,0,412566,0.3016666666666667,0.2869618,1,,23214.0,153725.0,1593145.5,1.2246467991473532e-16,-1.0
94089,2021,2807217,5040.0,0,260366,0.3133333333333333,0.2869618,1,,23214.0,153725.0,1877274.3333333333,-1.0,-1.8369701987210294e-16
94102,2018,793444,1712.19,315060,844957,0.2269999999999999,0.27230608,1,1.049,34983.0,64781.0,0.0,0.0,1.0
94102,2019,900875,2254.73,0,0,0.187,0.27230608,1,1.041,34983.0,64781.0,793444.0,1.0,6.123233995736766e-17
94102,2020,1625903,4482.0,0,0,0.2583333333333333,0.27230608,1,,34983.0,64781.0,847159.5,1.2246467991473532e-16,-1.0
94102,2021,1773658,4728.0,0,699050,0.3033333333333333,0.27230608,1,,34983.0,64781.0,1106740.6666666667,-1.0,-1.8369701987210294e-16
94103,2018,1500560,2568.3500000000004,0,760091,0.2469999999999999,0.27254343,1,1.0790000000000002,33524.0,122339.0,0.0,0.0,1.0
94103,2019,1700289,3449.09,0,0,0.219,0.27254343,1,1.068,33524.0,122339.0,1500560.0,1.0,6.123233995736766e-17
94103,2020,2777219,6170.0,0,0,0.2533333333333333,0.27254343,1,,33524.0,122339.0,1600424.5,1.2246467991473532e-16,-1.0
94103,2021,2972905,6776.0,45825,218215,0.2966666666666667,0.27254343,1,,33524.0,122339.0,1992689.3333333333,-1.0,-1.8369701987210294e-16
94104,2018,47083,45.4,0,0,0.383,0.32948965,1,1.159,478.0,49896.0,0.0,0.0,1.0
94104,2019,45332,48.370000000000005,0,0,0.473,0.32948965,1,1.089,478.0,49896.0,47083.0,1.0,6.123233995736766e-17
94104,2020,83985,102.0,0,0,0.3,0.32948965,1,,478.0,49896.0,46207.5,1.2246467991473532e-16,-1.0
94104,2021,95341,108.0,0,0,0.35,0.32948965,1,,478.0,49896.0,58800.0,-1.0,-1.8369701987210294e-16
94105,2018,852884,1641.9900000000002,0,19122,0.41875,0.31889847,1,1.035,14890.0,239781.0,0.0,0.0,1.0
94105,2019,999074,2158.32,0,0,0.4375,0.31889847,1,1.02375,14890.0,239781.0,852884.0,1.0,6.123233995736766e-17
94105,2020,2223253,4960.0,0,14164,0.285,0.31889847,1,,14890.0,239781.0,925979.0,1.2246467991473532e-16,-1.0
94105,2021,2480363,5669.0,0,0,0.4183333333333333,0.31889847,1,,14890.0,239781.0,1358403.6666666667,-1.0,-1.8369701987210294e-16
94107,2018,2360627,3661.02,0,0,0.229,0.29297343,1,1.091,30190.0,186123.0,0.0,0.0,1.0
94107,2019,2605649,4455.4,0,24204,0.2009999999999999,0.29297343,1,1.095,30190.0,186123.0,2360627.0,1.0,6.123233995736766e-17
94107,2020,5103941,9382.0,79022,1979135,0.2983333333333333,0.29297343,1,,30190.0,186123.0,2483138.0,1.2246467991473532e-16,-1.0
94107,2021,5583024,9866.0,0,411,0.3566666666666667,0.29297343,1,,30190.0,186123.0,3356739.0,-1.0,-1.8369701987210294e-16
94108,2018,558548,632.69,0,0,0.351,0.3401622,1,1.189,11008.0,63864.0,0.0,0.0,1.0
94108,2019,617374,820.8600000000001,0,0,0.339,0.3401622,1,1.143,11008.0,63864.0,558548.0,1.0,6.123233995736766e-17
94108,2020,901097,1621.0,0,0,0.3466666666666667,0.3401622,1,,11008.0,63864.0,587961.0,1.2246467991473532e-16,-1.0
94108,2021,957676,1558.0,0,3875,0.3899999999999999,0.3401622,1,,11008.0,63864.0,692339.6666666666,-1.0,-1.8369701987210294e-16
94109,2018,3288927,4246.610000000001,0,5450,0.301,0.32921982,1,1.14,54397.0,112201.0,0.0,0.0,1.0
94109,2019,3706745,5290.0,0,100000,0.2679999999999999,0.32921982,1,1.13,54397.0,112201.0,3288927.0,1.0,6.123233995736766e-17
94109,2020,6528890,11631.0,0,6195503,0.345,0.32921982,1,,54397.0,112201.0,3497836.0,1.2246467991473532e-16,-1.0
94109,2021,7086334,11957.0,0,74053,0.4016666666666666,0.32921982,1,,54397.0,112201.0,4508187.333333333,-1.0,-1.8369701987210294e-16
94110,2018,6957552,6241.65,0,1776,0.229,0.29813793,1,1.088,66687.0,152403.0,0.0,0.0,1.0
94110,2019,7677156,7035.68,0,1632663,0.199,0.29813793,1,1.0850000000000002,66687.0,152403.0,6957552.0,1.0,6.123233995736766e-17
94110,2020,12526816,13526.0,0,3100,0.3083333333333333,0.29813793,1,,66687.0,152403.0,7317354.0,1.2246467991473532e-16,-1.0
94110,2021,13628245,13569.0,0,333162,0.3483333333333333,0.29813793,1,,66687.0,152403.0,9053841.333333334,-1.0,-1.8369701987210294e-16
94111,2018,195871,310.56,0,13714,0.77125,0.48434255,1,1.2875,4553.0,131343.0,0.0,0.0,1.0
94111,2019,219492,383.58,0,0,0.63625,0.48434255,1,1.17375,4553.0,131343.0,195871.0,1.0,6.123233995736766e-17
94111,2020,532762,1068.0,0,0,0.4916666666666667,0.48434255,1,,4553.0,131343.0,207681.5,1.2246467991473532e-16,-1.0
94111,2021,576121,1190.0,0,0,0.555,0.48434255,1,,4553.0,131343.0,316041.6666666667,-1.0,-1.8369701987210294e-16
94112,2018,9816603,10104.61,177932,648758,0.2009999999999999,0.27096802,1,1.086,80133.0,130906.0,0.0,0.0,1.0
94112,2019,10776503,10535.66,27455,2118534,0.193,0.27096802,1,1.079,80133.0,130906.0,9816603.0,1.0,6.123233995736766e-17
94112,2020,14820441,14962.0,0,619914,0.26,0.27096802,1,,80133.0,130906.0,10296553.0,1.2246467991473532e-16,-1.0
94112,2021,15843414,14827.0,0,2537145,0.305,0.27096802,1,,80133.0,130906.0,11804515.666666666,-1.0,-1.8369701987210294e-16
94114,2018,5369080,4082.93,0,0,0.293,0.33073846,1,1.097,33627.0,196528.0,0.0,0.0,1.0
94114,2019,6056564,4666.07,0,0,0.265,0.33073846,1,1.085,33627.0,196528.0,5369080.0,1.0,6.123233995736766e-17
94114,2020,10474775,9612.0,0,1970502,0.35,0.33073846,1,,33627.0,196528.0,5712822.0,1.2246467991473532e-16,-1.0
94114,2021,11333124,9667.0,0,223772,0.3999999999999999,0.33073846,1,,33627.0,196528.0,7300139.666666667,-1.0,-1.8369701987210294e-16
94115,2018,5117974,2901.1,0,114653,0.373,0.35142297,1,1.118,32715.0,154264.0,0.0,0.0,1.0
94115,2019,5796641,3522.16,0,0,0.352,0.35142297,1,1.1030000000000002,32715.0,154264.0,5117974.0,1.0,6.123233995736766e-17
94115,2020,8707332,7607.0,0,24544,0.3633333333333333,0.35142297,1,,32715.0,154264.0,5457307.5,1.2246467991473532e-16,-1.0
94115,2021,9017497,7716.0,0,0,0.405,0.35142297,1,,32715.0,154264.0,6540649.0,-1.0,-1.8369701987210294e-16
94116,2018,8662163,7770.61,0,4653,0.12,0.25315732,1,1.094,42523.0,152587.0,0.0,0.0,1.0
94116,2019,9501078,8018.67,0,133465,0.106,0.25315732,1,1.08,42523.0,152587.0,8662163.0,1.0,6.123233995736766e-17
94116,2020,13125793,11512.0,0,483790,0.2483333333333333,0.25315732,1,,42523.0,152587.0,9081620.5,1.2246467991473532e-16,-1.0
94116,2021,13948411,11535.0,0,46910,0.2983333333333333,0.25315732,1,,42523.0,152587.0,10429678.0,-1.0,-1.8369701987210294e-16
94117,2018,3837388,3335.36,0,1072,0.351,0.3560575,1,1.117,37575.0,175096.0,0.0,0.0,1.0
94117,2019,4330634,3929.61,0,6824,0.325,0.3560575,1,1.103,37575.0,175096.0,3837388.0,1.0,6.123233995736766e-17
94117,2020,7545428,8730.0,0,74841,0.3783333333333333,0.3560575,1,,37575.0,175096.0,4084011.0,1.2246467991473532e-16,-1.0
94117,2021,8244039,8941.0,0,378622,0.4383333333333333,0.3560575,1,,37575.0,175096.0,5237816.666666667,-1.0,-1.8369701987210294e-16
94118,2018,7191955,4112.860000000001,0,47846,0.301,0.32511744,1,1.114,39275.0,159550.0,0.0,0.0,1.0
94118,2019,7910835,4440.28,0,932100,0.2779999999999999,0.32511744,1,1.103,39275.0,159550.0,7191955.0,1.0,6.123233995736766e-17
94118,2020,11476221,8134.0,0,1935190,0.3366666666666666,0.32511744,1,,39275.0,159550.0,7551395.0,1.2246467991473532e-16,-1.0
94118,2021,12306829,8208.0,0,783028,0.3733333333333333,0.32511744,1,,39275.0,159550.0,8859670.333333334,-1.0,-1.8369701987210294e-16
94119,2018,241,0.07,0,0,1.0,0.3501506,1,1.0,16404.5,89916.0,0.0,0.0,1.0
94119,2019,3283,1.76,0,0,1.0,0.3501506,1,1.0,16404.5,89916.0,241.0,1.0,6.123233995736766e-17
94119,2020,3588,1.0,0,0,0.1666666666666666,0.3501506,1,,16404.5,89916.0,1762.0,1.2246467991473532e-16,-1.0
94119,2021,3877,1.0,0,0,0.1666666666666666,0.3501506,1,,16404.5,89916.0,2370.6666666666665,-1.0,-1.8369701987210294e-16
94121,2018,7341180,5294.9800000000005,243029,781646,0.216,0.28342807,1,1.116,42987.0,138353.0,0.0,0.0,1.0
94121,2019,8046857,5508.599999999999,850000,219800,0.1969999999999999,0.28342807,1,1.106,42987.0,138353.0,7341180.0,1.0,6.123233995736766e-17
94121,2020,11341081,8988.0,0,1213571,0.2816666666666667,0.28342807,1,,42987.0,138353.0,7694018.5,1.2246467991473532e-16,-1.0
94121,2021,12046346,9028.0,0,713000,0.3349999999999999,0.28342807,1,,42987.0,138353.0,8909706.0,-1.0,-1.8369701987210294e-16
94122,2018,9550725,8632.64,0,256476,0.176,0.27952456,1,1.099,57369.0,145717.0,0.0,0.0,1.0
94122,2019,10467795,9096.51,0,823464,0.141,0.27952456,1,1.086,57369.0,145717.0,9550725.0,1.0,6.123233995736766e-17
94122,2020,14752408,14101.0,0,1310334,0.2883333333333333,0.27952456,1,,57369.0,145717.0,10009260.0,1.2246467991473532e-16,-1.0
94122,2021,15773363,14240.0,0,1509899,0.325,0.27952456,1,,57369.0,145717.0,11590309.333333334,-1.0,-1.8369701987210294e-16
94123,2018,4825098,2879.44,0,0,0.4019999999999999,0.36755574,1,1.166,24518.0,222689.0,0.0,0.0,1.0
94123,2019,5414421,3306.32,0,0,0.391,0.36755574,1,1.148,24518.0,222689.0,4825098.0,1.0,6.123233995736766e-17
94123,2020,7896248,6809.0,0,0,0.3816666666666666,0.36755574,1,,24518.0,222689.0,5119759.5,1.2246467991473532e-16,-1.0
94123,2021,8585379,6997.0,0,28750,0.4266666666666667,0.36755574,1,,24518.0,222689.0,6045255.666666667,-1.0,-1.8369701987210294e-16
94124,2018,3209101,3418.91,0,363986,0.195,0.2741331,1,1.08,36226.0,82928.0,0.0,0.0,1.0
94124,2019,3493404,3580.26,0,777537,0.173,0.2741331,1,1.073,36226.0,82928.0,3209101.0,1.0,6.123233995736766e-17
94124,2020,4813946,5446.0,0,561601,0.2683333333333333,0.2741331,1,,36226.0,82928.0,3351252.5,1.2246467991473532e-16,-1.0
94124,2021,5060133,5417.0,0,998382,0.3016666666666667,0.2741331,1,,36226.0,82928.0,3838817.0,-1.0,-1.8369701987210294e-16
94127,2018,5279606,3388.3300000000004,6967,36365,0.332,0.34339428,1,1.096,20710.0,205429.0,0.0,0.0,1.0
94127,2019,5865767,3516.2200000000003,0,245341,0.317,0.34339428,1,1.088,20710.0,205429.0,5279606.0,1.0,6.123233995736766e-17
94127,2020,8244355,5408.0,0,571977,0.36,0.34339428,1,,20710.0,205429.0,5572686.5,1.2246467991473532e-16,-1.0
94127,2021,8938762,5417.0,7656,543129,0.395,0.34339428,1,,20710.0,205429.0,6463242.666666667,-1.0,-1.8369701987210294e-16
94129,2018,70558,132.53,0,0,1.355,0.5891374,1,1.29,3808.0,236190.0,0.0,0.0,1.0
94129,2019,76061,146.3,0,0,1.0666666666666669,0.5891374,1,1.18,3808.0,236190.0,70558.0,1.0,6.123233995736766e-17
94129,2020,108744,403.0,0,0,0.5133333333333333,0.5891374,1,,3808.0,236190.0,73309.5,1.2246467991473532e-16,-1.0
94129,2021,109685,407.0,0,0,0.6316666666666667,0.5891374,1,,3808.0,236190.0,85121.0,-1.0,-1.8369701987210294e-16
94130,2018,8979,33.86,0,0,0.25,0.2656446,1,3.02,2829.0,91750.0,0.0,0.0,1.0
94130,2019,6629,33.73,0,0,0.19,0.2656446,1,3.0,2829.0,91750.0,8979.0,1.0,6.123233995736766e-17
94130,2020,12227,72.0,0,0,0.245,0.2656446,1,,2829.0,91750.0,7804.0,1.2246467991473532e-16,-1.0
94130,2021,12926,70.0,0,0,0.2516666666666666,0.2656446,1,,2829.0,91750.0,9278.333333333334,-1.0,-1.8369701987210294e-16
94131,2018,4698846,4069.71,0,20055,0.389,0.3716534,1,1.1,27809.0,198779.0,0.0,0.0,1.0
94131,2019,5121128,4254.9800000000005,0,6373,0.363,0.3716534,1,1.1,27809.0,198779.0,4698846.0,1.0,6.123233995736766e-17
94131,2020,8275193,7941.0,0,63571,0.395,0.3716534,1,,27809.0,198779.0,4909987.0,1.2246467991473532e-16,-1.0
94131,2021,8902393,7904.0,0,500000,0.415,0.3716534,1,,27809.0,198779.0,6031722.333333333,-1.0,-1.8369701987210294e-16
94132,2018,3136065,3372.19,0,246673,0.172,0.27448297,1,1.113,27406.0,118557.0,0.0,0.0,1.0
94132,2019,3445942,3677.23,0,51279,0.1629999999999999,0.27448297,1,1.118,27406.0,118557.0,3136065.0,1.0,6.123233995736766e-17
94132,2020,4754156,5375.0,0,719962,0.2749999999999999,0.27448297,1,,27406.0,118557.0,3291003.5,1.2246467991473532e-16,-1.0
94132,2021,5063529,5261.0,0,1318949,0.31,0.27448297,1,,27406.0,118557.0,3778721.0,-1.0,-1.8369701987210294e-16
94133,2018,1998778,1719.43,0,6895,0.319,0.3316011,1,1.187,24753.0,83025.0,0.0,0.0,1.0
94133,2019,2227224,2105.32,0,403701,0.308,0.3316011,1,1.173,24753.0,83025.0,1998778.0,1.0,6.123233995736766e-17
94133,2020,3311708,4152.0,0,150721,0.34,0.3316011,1,,24753.0,83025.0,2113001.0,1.2246467991473532e-16,-1.0
94133,2021,3611469,4176.0,0,0,0.3866666666666666,0.3316011,1,,24753.0,83025.0,2512570.0,-1.0,-1.8369701987210294e-16
94134,2018,4165553,4550.07,0,318611,0.206,0.28556454,1,1.09,40142.0,107566.0,0.0,0.0,1.0
94134,2019,4536808,4694.68,0,885867,0.193,0.28556454,1,1.0870000000000002,40142.0,107566.0,4165553.0,1.0,6.123233995736766e-17
94134,2020,6322093,6992.0,0,284305,0.2866666666666667,0.28556454,1,,40142.0,107566.0,4351180.5,1.2246467991473532e-16,-1.0
94134,2021,6736595,6982.0,0,1349779,0.3216666666666667,0.28556454,1,,40142.0,107566.0,5008151.333333333,-1.0,-1.8369701987210294e-16
94150,2018,1154,0.85,0,0,0.0,0.12824905,1,4.0,16404.5,89916.0,0.0,0.0,1.0
94150,2019,1523,1.0,0,0,0.0,0.12824905,1,4.0,16404.5,89916.0,1154.0,1.0,6.123233995736766e-17
94150,2020,1819,1.0,0,0,0.0,0.12824905,1,,16404.5,89916.0,1338.5,1.2246467991473532e-16,-1.0
94150,2021,0,0.0,0,0,0.0,0.12824905,1,,16404.5,89916.0,1498.6666666666667,-1.0,-1.8369701987210294e-16
94158,2018,268895,813.98,0,0,0.1589999999999999,0.22925407,1,1.024,11206.0,184294.0,0.0,0.0,1.0
94158,2019,321089,1103.56,0,0,0.1359999999999999,0.22925407,1,1.019,11206.0,184294.0,268895.0,1.0,6.123233995736766e-17
94158,2020,789351,2496.0,0,0,0.1916666666666666,0.22925407,1,,11206.0,184294.0,294992.0,1.2246467991473532e-16,-1.0
94158,2021,830259,2712.0,0,0,0.3366666666666666,0.22925407,1,,11206.0,184294.0,459778.3333333333,-1.0,-1.8369701987210294e-16
94301,2018,3348876,2235.82,0,28766,1.189,0.8292427,1,1.973,17126.0,235529.0,0.0,0.0,1.0
94301,2019,3781322,2369.0,0,237290,1.169,0.8292427,1,1.965,17126.0,235529.0,3348876.0,1.0,6.123233995736766e-17
94301,2020,5783936,4302.0,0,1108423,0.8366666666666666,0.8292427,1,,17126.0,235529.0,3565099.0,1.2246467991473532e-16,-1.0
94301,2021,6363902,4354.0,0,9213546,0.8583333333333334,0.8292427,1,,17126.0,235529.0,4304711.333333333,-1.0,-1.8369701987210294e-16
94303,2018,4246741,4937.7,374998,26029,0.2291666666666666,0.358331,1,1.961666666666667,47123.0,148031.0,0.0,0.0,1.0
94303,2019,4634438,5169.650000000001,0,275650,0.2075,0.358331,1,1.965,47123.0,148031.0,4246741.0,1.0,6.123233995736766e-17
94303,2020,6834288,8133.0,0,143931,0.415,0.358331,1,,47123.0,148031.0,4440589.5,1.2246467991473532e-16,-1.0
94303,2021,7314493,8054.0,22600,906,0.4866666666666666,0.358331,1,,47123.0,148031.0,5238489.0,-1.0,-1.8369701987210294e-16
94304,2018,244296,305.63,0,0,1.538,1.1795421,1,1.9,4731.0,162569.0,0.0,0.0,1.0
94304,2019,259249,322.8,0,0,1.464,1.1795421,1,2.126,4731.0,162569.0,244296.0,1.0,6.123233995736766e-17
94304,2020,483482,794.0,0,0,1.1933333333333334,1.1795421,1,,4731.0,162569.0,251772.5,1.2246467991473532e-16,-1.0
94304,2021,537352,785.0,0,0,1.2633333333333334,1.1795421,1,,4731.0,162569.0,329009.0,-1.0,-1.8369701987210294e-16
94305,2018,490437,342.08,0,0,1.8220000000000005,1.2008474,1,1.95,17912.0,72470.0,0.0,0.0,1.0
94305,2019,521817,364.83,0,82580,1.629,1.2008474,1,1.86,17912.0,72470.0,490437.0,1.0,6.123233995736766e-17
94305,2020,816638,803.0,0,138805,1.1816666666666666,1.2008474,1,,17912.0,72470.0,506127.0,1.2246467991473532e-16,-1.0
94305,2021,919864,778.0,0,58766,1.2866666666666666,1.2008474,1,,17912.0,72470.0,609630.6666666666,-1.0,-1.8369701987210294e-16
94306,2018,3337948,3668.53,0,544762,0.25,0.32283774,1,1.959,27527.0,186479.0,0.0,0.0,1.0
94306,2019,3683839,3850.2,0,23693,0.239,0.32283774,1,1.952,27527.0,186479.0,3337948.0,1.0,6.123233995736766e-17
94306,2020,5832185,6697.0,0,4735,0.345,0.32283774,1,,27527.0,186479.0,3510893.5,1.2246467991473532e-16,-1.0
94306,2021,6370412,6779.0,0,0,0.4016666666666666,0.32283774,1,,27527.0,186479.0,4284657.333333333,-1.0,-1.8369701987210294e-16
94401,2018,2760195,3864.26,0,385632,0.262,0.30438778,1,2.01,35628.0,121258.0,0.0,0.0,1.0
94401,2019,2970741,4055.62,0,472861,0.233,0.30438778,1,1.997,35628.0,121258.0,2760195.0,1.0,6.123233995736766e-17
94401,2020,4479442,6890.0,0,54791,0.31,0.30438778,1,,35628.0,121258.0,2865468.0,1.2246467991473532e-16,-1.0
94401,2021,4788082,6934.0,0,407686,0.3366666666666666,0.30438778,1,,35628.0,121258.0,3403459.333333333,-1.0,-1.8369701987210294e-16
94402,2018,4247758,3703.83,0,378326,0.6439999999999999,0.56105214,1,2.087,25498.0,179683.0,0.0,0.0,1.0
94402,2019,4645466,3848.52,0,565799,0.687,0.56105214,1,1.988,25498.0,179683.0,4247758.0,1.0,6.123233995736766e-17
94402,2020,7387259,6785.0,0,0,0.6083333333333333,0.56105214,1,,25498.0,179683.0,4446612.0,1.2246467991473532e-16,-1.0
94402,2021,8106626,6892.0,797,278063,0.6466666666666666,0.56105214,1,,25498.0,179683.0,5426827.666666667,-1.0,-1.8369701987210294e-16
94403,2018,5088064,6142.219999999999,0,52020,0.277,0.32459173,1,2.122,43459.0,179825.0,0.0,0.0,1.0
94403,2019,5543381,6405.16,0,0,0.267,0.32459173,1,2.105,43459.0,179825.0,5088064.0,1.0,6.123233995736766e-17
94403,2020,8373269,10644.0,0,35505,0.34,0.32459173,1,,43459.0,179825.0,5315722.5,1.2246467991473532e-16,-1.0
94403,2021,9016460,10783.0,0,1077133,0.3966666666666667,0.32459173,1,,43459.0,179825.0,6334904.666666667,-1.0,-1.8369701987210294e-16
94404,2018,3753531,4994.139999999999,0,23408,0.2099999999999999,0.29196924,1,1.956,35950.0,182417.0,0.0,0.0,1.0
94404,2019,4067195,5363.31,0,0,0.181,0.29196924,1,1.953,35950.0,182417.0,3753531.0,1.0,6.123233995736766e-17
94404,2020,6434675,9341.0,0,322490,0.3016666666666667,0.29196924,1,,35950.0,182417.0,3910363.0,1.2246467991473532e-16,-1.0
94404,2021,6879515,9657.0,0,17129,0.2833333333333333,0.29196924,1,,35950.0,182417.0,4751800.333333333,-1.0,-1.8369701987210294e-16
94501,2018,6305888,6434.570000000001,0,17435,0.215,0.296816,1,1.128,63517.0,119500.0,0.0,0.0,1.0
94501,2019,6973768,6903.58,0,495545,0.208,0.296816,1,1.116,63517.0,119500.0,6305888.0,1.0,6.123233995736766e-17
94501,2020,10742484,12499.0,0,768982,0.305,0.296816,1,,63517.0,119500.0,6639828.0,1.2246467991473532e-16,-1.0
94501,2021,11767158,12888.0,0,2472834,0.3183333333333333,0.296816,1,,63517.0,119500.0,8007380.0,-1.0,-1.8369701987210294e-16
